sim_time, animated_rocket?world_pose/position/y
207.435, 0.000101314
207.436, 0.000101314
207.437, 0.000101314
207.438, 0.000101314
207.439, 0.000101314
207.44, 0.000101314
207.441, 0.000101314
207.442, 0.000101314
207.443, 0.000101314
207.444, 0.000101314
207.445, 0.000101314
207.446, 0.000101314
207.447, 0.000101314
207.448, 0.000101314
207.449, 0.000101314
207.45, 0.000101314
207.451, 0.000101314
207.452, 0.000101314
207.453, 0.000101314
207.454, 0.000101314
207.455, 0.000101314
207.456, 0.000101314
207.457, 0.000101314
207.458, 0.000101314
207.459, 0.000101314
207.46, 0.000101314
207.461, 0.000101314
207.462, 0.000101314
207.463, 0.000101314
207.464, 0.000101314
207.465, 0.000101314
207.466, 0.000101314
207.467, 0.000101314
207.468, 0.000112058
207.469, 0.000112058
207.47, 0.000112058
207.471, 0.000112058
207.472, 0.000112058
207.473, 0.000112058
207.474, 0.000112058
207.475, 0.000112058
207.476, 0.000112058
207.477, 0.000112058
207.478, 0.000112058
207.479, 0.000112058
207.48, 0.000112058
207.481, 0.000112058
207.482, 0.000112058
207.483, 0.000112058
207.484, 0.000112058
207.485, 0.000112058
207.486, 0.000112058
207.487, 0.000112058
207.488, 0.000112058
207.489, 0.000112058
207.49, 0.000112058
207.491, 0.000112058
207.492, 0.000112058
207.493, 0.000112058
207.494, 0.000112058
207.495, 0.000112058
207.496, 0.000112058
207.497, 0.000112058
207.498, 0.000112058
207.499, 0.000112058
207.5, 0.000112058
207.501, 0.000112058
207.502, 0.000122512
207.503, 0.000122512
207.504, 0.000122512
207.505, 0.000122512
207.506, 0.000122512
207.507, 0.000122512
207.508, 0.000122512
207.509, 0.000122512
207.51, 0.000122512
207.511, 0.000122512
207.512, 0.000122512
207.513, 0.000122512
207.514, 0.000122512
207.515, 0.000122512
207.516, 0.000122512
207.517, 0.000122512
207.518, 0.000122512
207.519, 0.000122512
207.52, 0.000122512
207.521, 0.000122512
207.522, 0.000122512
207.523, 0.000122512
207.524, 0.000122512
207.525, 0.000122512
207.526, 0.000122512
207.527, 0.000122512
207.528, 0.000122512
207.529, 0.000122512
207.53, 0.000122512
207.531, 0.000122512
207.532, 0.000122512
207.533, 0.000122512
207.534, 0.000122512
207.535, 0.000122512
207.536, 0.00013468
207.537, 0.00013468
207.538, 0.00013468
207.539, 0.00013468
207.54, 0.00013468
207.541, 0.00013468
207.542, 0.00013468
207.543, 0.00013468
207.544, 0.00013468
207.545, 0.00013468
207.546, 0.00013468
207.547, 0.00013468
207.548, 0.00013468
207.549, 0.00013468
207.55, 0.00013468
207.551, 0.00013468
207.552, 0.00013468
207.553, 0.00013468
207.554, 0.00013468
207.555, 0.00013468
207.556, 0.00013468
207.557, 0.00013468
207.558, 0.00013468
207.559, 0.00013468
207.56, 0.00013468
207.561, 0.00013468
207.562, 0.00013468
207.563, 0.00013468
207.564, 0.00013468
207.565, 0.00013468
207.566, 0.00013468
207.567, 0.00013468
207.568, 0.00013468
207.569, 0.00013468
207.57, 0.000149649
207.571, 0.000149649
207.572, 0.000149649
207.573, 0.000149649
207.574, 0.000149649
207.575, 0.000149649
207.576, 0.000149649
207.577, 0.000149649
207.578, 0.000149649
207.579, 0.000149649
207.58, 0.000149649
207.581, 0.000149649
207.582, 0.000149649
207.583, 0.000149649
207.584, 0.000149649
207.585, 0.000149649
207.586, 0.000149649
207.587, 0.000149649
207.588, 0.000149649
207.589, 0.000149649
207.59, 0.000149649
207.591, 0.000149649
207.592, 0.000149649
207.593, 0.000149649
207.594, 0.000149649
207.595, 0.000149649
207.596, 0.000149649
207.597, 0.000149649
207.598, 0.000149649
207.599, 0.000149649
207.6, 0.000149649
207.601, 0.000149649
207.602, 0.000149649
207.603, 0.000149649
207.604, 0.000167051
207.605, 0.000167051
207.606, 0.000167051
207.607, 0.000167051
207.608, 0.000167051
207.609, 0.000167051
207.61, 0.000167051
207.611, 0.000167051
207.612, 0.000167051
207.613, 0.000167051
207.614, 0.000167051
207.615, 0.000167051
207.616, 0.000167051
207.617, 0.000167051
207.618, 0.000167051
207.619, 0.000167051
207.62, 0.000167051
207.621, 0.000167051
207.622, 0.000167051
207.623, 0.000167051
207.624, 0.000167051
207.625, 0.000167051
207.626, 0.000167051
207.627, 0.000167051
207.628, 0.000167051
207.629, 0.000167051
207.63, 0.000167051
207.631, 0.000167051
207.632, 0.000167051
207.633, 0.000167051
207.634, 0.000167051
207.635, 0.000167051
207.636, 0.000167051
207.637, 0.000167051
207.638, 0.000184303
207.639, 0.000184303
207.64, 0.000184303
207.641, 0.000184303
207.642, 0.000184303
207.643, 0.000184303
207.644, 0.000184303
207.645, 0.000184303
207.646, 0.000184303
207.647, 0.000184303
207.648, 0.000184303
207.649, 0.000184303
207.65, 0.000184303
207.651, 0.000184303
207.652, 0.000184303
207.653, 0.000184303
207.654, 0.000184303
207.655, 0.000184303
207.656, 0.000184303
207.657, 0.000184303
207.658, 0.000184303
207.659, 0.000184303
207.66, 0.000184303
207.661, 0.000184303
207.662, 0.000184303
207.663, 0.000184303
207.664, 0.000184303
207.665, 0.000184303
207.666, 0.000184303
207.667, 0.000184303
207.668, 0.000184303
207.669, 0.000184303
207.67, 0.000184303
207.671, 0.000184303
207.672, 0.000201477
207.673, 0.000201477
207.674, 0.000201477
207.675, 0.000201477
207.676, 0.000201477
207.677, 0.000201477
207.678, 0.000201477
207.679, 0.000201477
207.68, 0.000201477
207.681, 0.000201477
207.682, 0.000201477
207.683, 0.000201477
207.684, 0.000201477
207.685, 0.000201477
207.686, 0.000201477
207.687, 0.000201477
207.688, 0.000201477
207.689, 0.000201477
207.69, 0.000201477
207.691, 0.000201477
207.692, 0.000201477
207.693, 0.000201477
207.694, 0.000201477
207.695, 0.000201477
207.696, 0.000201477
207.697, 0.000201477
207.698, 0.000201477
207.699, 0.000201477
207.7, 0.000201477
207.701, 0.000201477
207.702, 0.000201477
207.703, 0.000201477
207.704, 0.000201477
207.705, 0.000201477
207.706, 0.000217376
207.707, 0.000217376
207.708, 0.000217376
207.709, 0.000217376
207.71, 0.000217376
207.711, 0.000217376
207.712, 0.000217376
207.713, 0.000217376
207.714, 0.000217376
207.715, 0.000217376
207.716, 0.000217376
207.717, 0.000217376
207.718, 0.000217376
207.719, 0.000217376
207.72, 0.000217376
207.721, 0.000217376
207.722, 0.000217376
207.723, 0.000217376
207.724, 0.000217376
207.725, 0.000217376
207.726, 0.000217376
207.727, 0.000217376
207.728, 0.000217376
207.729, 0.000217376
207.73, 0.000217376
207.731, 0.000217376
207.732, 0.000217376
207.733, 0.000217376
207.734, 0.000217376
207.735, 0.000217376
207.736, 0.000217376
207.737, 0.000217376
207.738, 0.000217376
207.739, 0.000217376
207.74, 0.000230448
207.741, 0.000230448
207.742, 0.000230448
207.743, 0.000230448
207.744, 0.000230448
207.745, 0.000230448
207.746, 0.000230448
207.747, 0.000230448
207.748, 0.000230448
207.749, 0.000230448
207.75, 0.000230448
207.751, 0.000230448
207.752, 0.000230448
207.753, 0.000230448
207.754, 0.000230448
207.755, 0.000230448
207.756, 0.000230448
207.757, 0.000230448
207.758, 0.000230448
207.759, 0.000230448
207.76, 0.000230448
207.761, 0.000230448
207.762, 0.000230448
207.763, 0.000230448
207.764, 0.000230448
207.765, 0.000230448
207.766, 0.000230448
207.767, 0.000230448
207.768, 0.000230448
207.769, 0.000230448
207.77, 0.000230448
207.771, 0.000230448
207.772, 0.000230448
207.773, 0.000230448
207.774, 0.000245595
207.775, 0.000245595
207.776, 0.000245595
207.777, 0.000245595
207.778, 0.000245595
207.779, 0.000245595
207.78, 0.000245595
207.781, 0.000245595
207.782, 0.000245595
207.783, 0.000245595
207.784, 0.000245595
207.785, 0.000245595
207.786, 0.000245595
207.787, 0.000245595
207.788, 0.000245595
207.789, 0.000245595
207.79, 0.000245595
207.791, 0.000245595
207.792, 0.000245595
207.793, 0.000245595
207.794, 0.000245595
207.795, 0.000245595
207.796, 0.000245595
207.797, 0.000245595
207.798, 0.000245595
207.799, 0.000245595
207.8, 0.000245595
207.801, 0.000245595
207.802, 0.000245595
207.803, 0.000245595
207.804, 0.000245595
207.805, 0.000245595
207.806, 0.000245595
207.807, 0.000245595
207.808, 0.000263157
207.809, 0.000263157
207.81, 0.000263157
207.811, 0.000263157
207.812, 0.000263157
207.813, 0.000263157
207.814, 0.000263157
207.815, 0.000263157
207.816, 0.000263157
207.817, 0.000263157
207.818, 0.000263157
207.819, 0.000263157
207.82, 0.000263157
207.821, 0.000263157
207.822, 0.000263157
207.823, 0.000263157
207.824, 0.000263157
207.825, 0.000263157
207.826, 0.000263157
207.827, 0.000263157
207.828, 0.000263157
207.829, 0.000263157
207.83, 0.000263157
207.831, 0.000263157
207.832, 0.000263157
207.833, 0.000263157
207.834, 0.000263157
207.835, 0.000263157
207.836, 0.000263157
207.837, 0.000263157
207.838, 0.000263157
207.839, 0.000263157
207.84, 0.000263157
207.841, 0.000263157
207.842, 0.000283655
207.843, 0.000283655
207.844, 0.000283655
207.845, 0.000283655
207.846, 0.000283655
207.847, 0.000283655
207.848, 0.000283655
207.849, 0.000283655
207.85, 0.000283655
207.851, 0.000283655
207.852, 0.000283655
207.853, 0.000283655
207.854, 0.000283655
207.855, 0.000283655
207.856, 0.000283655
207.857, 0.000283655
207.858, 0.000283655
207.859, 0.000283655
207.86, 0.000283655
207.861, 0.000283655
207.862, 0.000283655
207.863, 0.000283655
207.864, 0.000283655
207.865, 0.000283655
207.866, 0.000283655
207.867, 0.000283655
207.868, 0.000283655
207.869, 0.000283655
207.87, 0.000283655
207.871, 0.000283655
207.872, 0.000283655
207.873, 0.000283655
207.874, 0.000283655
207.875, 0.000283655
207.876, 0.000306785
207.877, 0.000306785
207.878, 0.000306785
207.879, 0.000306785
207.88, 0.000306785
207.881, 0.000306785
207.882, 0.000306785
207.883, 0.000306785
207.884, 0.000306785
207.885, 0.000306785
207.886, 0.000306785
207.887, 0.000306785
207.888, 0.000306785
207.889, 0.000306785
207.89, 0.000306785
207.891, 0.000306785
207.892, 0.000306785
207.893, 0.000306785
207.894, 0.000306785
207.895, 0.000306785
207.896, 0.000306785
207.897, 0.000306785
207.898, 0.000306785
207.899, 0.000306785
207.9, 0.000306785
207.901, 0.000306785
207.902, 0.000306785
207.903, 0.000306785
207.904, 0.000306785
207.905, 0.000306785
207.906, 0.000306785
207.907, 0.000306785
207.908, 0.000306785
207.909, 0.000306785
207.91, 0.000328226
207.911, 0.000328226
207.912, 0.000328226
207.913, 0.000328226
207.914, 0.000328226
207.915, 0.000328226
207.916, 0.000328226
207.917, 0.000328226
207.918, 0.000328226
207.919, 0.000328226
207.92, 0.000328226
207.921, 0.000328226
207.922, 0.000328226
207.923, 0.000328226
207.924, 0.000328226
207.925, 0.000328226
207.926, 0.000328226
207.927, 0.000328226
207.928, 0.000328226
207.929, 0.000328226
207.93, 0.000328226
207.931, 0.000328226
207.932, 0.000328226
207.933, 0.000328226
207.934, 0.000328226
207.935, 0.000328226
207.936, 0.000328226
207.937, 0.000328226
207.938, 0.000328226
207.939, 0.000328226
207.94, 0.000328226
207.941, 0.000328226
207.942, 0.000328226
207.943, 0.000328226
207.944, 0.000348219
207.945, 0.000348219
207.946, 0.000348219
207.947, 0.000348219
207.948, 0.000348219
207.949, 0.000348219
207.95, 0.000348219
207.951, 0.000348219
207.952, 0.000348219
207.953, 0.000348219
207.954, 0.000348219
207.955, 0.000348219
207.956, 0.000348219
207.957, 0.000348219
207.958, 0.000348219
207.959, 0.000348219
207.96, 0.000348219
207.961, 0.000348219
207.962, 0.000348219
207.963, 0.000348219
207.964, 0.000348219
207.965, 0.000348219
207.966, 0.000348219
207.967, 0.000348219
207.968, 0.000348219
207.969, 0.000348219
207.97, 0.000348219
207.971, 0.000348219
207.972, 0.000348219
207.973, 0.000348219
207.974, 0.000348219
207.975, 0.000348219
207.976, 0.000348219
207.977, 0.000348219
207.978, 0.000369
207.979, 0.000369
207.98, 0.000369
207.981, 0.000369
207.982, 0.000369
207.983, 0.000369
207.984, 0.000369
207.985, 0.000369
207.986, 0.000369
207.987, 0.000369
207.988, 0.000369
207.989, 0.000369
207.99, 0.000369
207.991, 0.000369
207.992, 0.000369
207.993, 0.000369
207.994, 0.000369
207.995, 0.000369
207.996, 0.000369
207.997, 0.000369
207.998, 0.000369
207.999, 0.000369
208, 0.000369
208.001, 0.000369
208.002, 0.000369
208.003, 0.000369
208.004, 0.000369
208.005, 0.000369
208.006, 0.000369
208.007, 0.000369
208.008, 0.000369
208.009, 0.000369
208.01, 0.000369
208.011, 0.000369
208.012, 0.000387788
208.013, 0.000387788
208.014, 0.000387788
208.015, 0.000387788
208.016, 0.000387788
208.017, 0.000387788
208.018, 0.000387788
208.019, 0.000387788
208.02, 0.000387788
208.021, 0.000387788
208.022, 0.000387788
208.023, 0.000387788
208.024, 0.000387788
208.025, 0.000387788
208.026, 0.000387788
208.027, 0.000387788
208.028, 0.000387788
208.029, 0.000387788
208.03, 0.000387788
208.031, 0.000387788
208.032, 0.000387788
208.033, 0.000387788
208.034, 0.000387788
208.035, 0.000387788
208.036, 0.000387788
208.037, 0.000387788
208.038, 0.000387788
208.039, 0.000387788
208.04, 0.000387788
208.041, 0.000387788
208.042, 0.000387788
208.043, 0.000387788
208.044, 0.000387788
208.045, 0.000387788
208.046, 0.000407873
208.047, 0.000407873
208.048, 0.000407873
208.049, 0.000407873
208.05, 0.000407873
208.051, 0.000407873
208.052, 0.000407873
208.053, 0.000407873
208.054, 0.000407873
208.055, 0.000407873
208.056, 0.000407873
208.057, 0.000407873
208.058, 0.000407873
208.059, 0.000407873
208.06, 0.000407873
208.061, 0.000407873
208.062, 0.000407873
208.063, 0.000407873
208.064, 0.000407873
208.065, 0.000407873
208.066, 0.000407873
208.067, 0.000407873
208.068, 0.000407873
208.069, 0.000407873
208.07, 0.000407873
208.071, 0.000407873
208.072, 0.000407873
208.073, 0.000407873
208.074, 0.000407873
208.075, 0.000407873
208.076, 0.000407873
208.077, 0.000407873
208.078, 0.000407873
208.079, 0.000407873
208.08, 0.000428798
208.081, 0.000428798
208.082, 0.000428798
208.083, 0.000428798
208.084, 0.000428798
208.085, 0.000428798
208.086, 0.000428798
208.087, 0.000428798
208.088, 0.000428798
208.089, 0.000428798
208.09, 0.000428798
208.091, 0.000428798
208.092, 0.000428798
208.093, 0.000428798
208.094, 0.000428798
208.095, 0.000428798
208.096, 0.000428798
208.097, 0.000428798
208.098, 0.000428798
208.099, 0.000428798
208.1, 0.000428798
208.101, 0.000428798
208.102, 0.000428798
208.103, 0.000428798
208.104, 0.000428798
208.105, 0.000428798
208.106, 0.000428798
208.107, 0.000428798
208.108, 0.000428798
208.109, 0.000428798
208.11, 0.000428798
208.111, 0.000428798
208.112, 0.000428798
208.113, 0.000428798
208.114, 0.000449129
208.115, 0.000449129
208.116, 0.000449129
208.117, 0.000449129
208.118, 0.000449129
208.119, 0.000449129
208.12, 0.000449129
208.121, 0.000449129
208.122, 0.000449129
208.123, 0.000449129
208.124, 0.000449129
208.125, 0.000449129
208.126, 0.000449129
208.127, 0.000449129
208.128, 0.000449129
208.129, 0.000449129
208.13, 0.000449129
208.131, 0.000449129
208.132, 0.000449129
208.133, 0.000449129
208.134, 0.000449129
208.135, 0.000449129
208.136, 0.000449129
208.137, 0.000449129
208.138, 0.000449129
208.139, 0.000449129
208.14, 0.000449129
208.141, 0.000449129
208.142, 0.000449129
208.143, 0.000449129
208.144, 0.000449129
208.145, 0.000449129
208.146, 0.000449129
208.147, 0.000449129
208.148, 0.000469898
208.149, 0.000469898
208.15, 0.000469898
208.151, 0.000469898
208.152, 0.000469898
208.153, 0.000469898
208.154, 0.000469898
208.155, 0.000469898
208.156, 0.000469898
208.157, 0.000469898
208.158, 0.000469898
208.159, 0.000469898
208.16, 0.000469898
208.161, 0.000469898
208.162, 0.000469898
208.163, 0.000469898
208.164, 0.000469898
208.165, 0.000469898
208.166, 0.000469898
208.167, 0.000469898
208.168, 0.000469898
208.169, 0.000469898
208.17, 0.000469898
208.171, 0.000469898
208.172, 0.000469898
208.173, 0.000469898
208.174, 0.000469898
208.175, 0.000469898
208.176, 0.000469898
208.177, 0.000469898
208.178, 0.000469898
208.179, 0.000469898
208.18, 0.000469898
208.181, 0.000469898
208.182, 0.00049115
208.183, 0.00049115
208.184, 0.00049115
208.185, 0.00049115
208.186, 0.00049115
208.187, 0.00049115
208.188, 0.00049115
208.189, 0.00049115
208.19, 0.00049115
208.191, 0.00049115
208.192, 0.00049115
208.193, 0.00049115
208.194, 0.00049115
208.195, 0.00049115
208.196, 0.00049115
208.197, 0.00049115
208.198, 0.00049115
208.199, 0.00049115
208.2, 0.00049115
208.201, 0.00049115
208.202, 0.00049115
208.203, 0.00049115
208.204, 0.00049115
208.205, 0.00049115
208.206, 0.00049115
208.207, 0.00049115
208.208, 0.00049115
208.209, 0.00049115
208.21, 0.00049115
208.211, 0.00049115
208.212, 0.00049115
208.213, 0.00049115
208.214, 0.00049115
208.215, 0.00049115
208.216, 0.000512807
208.217, 0.000512807
208.218, 0.000512807
208.219, 0.000512807
208.22, 0.000512807
208.221, 0.000512807
208.222, 0.000512807
208.223, 0.000512807
208.224, 0.000512807
208.225, 0.000512807
208.226, 0.000512807
208.227, 0.000512807
208.228, 0.000512807
208.229, 0.000512807
208.23, 0.000512807
208.231, 0.000512807
208.232, 0.000512807
208.233, 0.000512807
208.234, 0.000512807
208.235, 0.000512807
208.236, 0.000512807
208.237, 0.000512807
208.238, 0.000512807
208.239, 0.000512807
208.24, 0.000512807
208.241, 0.000512807
208.242, 0.000512807
208.243, 0.000512807
208.244, 0.000512807
208.245, 0.000512807
208.246, 0.000512807
208.247, 0.000512807
208.248, 0.000512807
208.249, 0.000512807
208.25, 0.00053562
208.251, 0.00053562
208.252, 0.00053562
208.253, 0.00053562
208.254, 0.00053562
208.255, 0.00053562
208.256, 0.00053562
208.257, 0.00053562
208.258, 0.00053562
208.259, 0.00053562
208.26, 0.00053562
208.261, 0.00053562
208.262, 0.00053562
208.263, 0.00053562
208.264, 0.00053562
208.265, 0.00053562
208.266, 0.00053562
208.267, 0.00053562
208.268, 0.00053562
208.269, 0.00053562
208.27, 0.00053562
208.271, 0.00053562
208.272, 0.00053562
208.273, 0.00053562
208.274, 0.00053562
208.275, 0.00053562
208.276, 0.00053562
208.277, 0.00053562
208.278, 0.00053562
208.279, 0.00053562
208.28, 0.00053562
208.281, 0.00053562
208.282, 0.00053562
208.283, 0.00053562
208.284, 0.000558836
208.285, 0.000558836
208.286, 0.000558836
208.287, 0.000558836
208.288, 0.000558836
208.289, 0.000558836
208.29, 0.000558836
208.291, 0.000558836
208.292, 0.000558836
208.293, 0.000558836
208.294, 0.000558836
208.295, 0.000558836
208.296, 0.000558836
208.297, 0.000558836
208.298, 0.000558836
208.299, 0.000558836
208.3, 0.000558836
208.301, 0.000558836
208.302, 0.000558836
208.303, 0.000558836
208.304, 0.000558836
208.305, 0.000558836
208.306, 0.000558836
208.307, 0.000558836
208.308, 0.000558836
208.309, 0.000558836
208.31, 0.000558836
208.311, 0.000558836
208.312, 0.000558836
208.313, 0.000558836
208.314, 0.000558836
208.315, 0.000558836
208.316, 0.000558836
208.317, 0.000558836
208.318, 0.000581735
208.319, 0.000581735
208.32, 0.000581735
208.321, 0.000581735
208.322, 0.000581735
208.323, 0.000581735
208.324, 0.000581735
208.325, 0.000581735
208.326, 0.000581735
208.327, 0.000581735
208.328, 0.000581735
208.329, 0.000581735
208.33, 0.000581735
208.331, 0.000581735
208.332, 0.000581735
208.333, 0.000581735
208.334, 0.000581735
208.335, 0.000581735
208.336, 0.000581735
208.337, 0.000581735
208.338, 0.000581735
208.339, 0.000581735
208.34, 0.000581735
208.341, 0.000581735
208.342, 0.000581735
208.343, 0.000581735
208.344, 0.000581735
208.345, 0.000581735
208.346, 0.000581735
208.347, 0.000581735
208.348, 0.000581735
208.349, 0.000581735
208.35, 0.000581735
208.351, 0.000581735
208.352, 0.000605943
208.353, 0.000605943
208.354, 0.000605943
208.355, 0.000605943
208.356, 0.000605943
208.357, 0.000605943
208.358, 0.000605943
208.359, 0.000605943
208.36, 0.000605943
208.361, 0.000605943
208.362, 0.000605943
208.363, 0.000605943
208.364, 0.000605943
208.365, 0.000605943
208.366, 0.000605943
208.367, 0.000605943
208.368, 0.000605943
208.369, 0.000605943
208.37, 0.000605943
208.371, 0.000605943
208.372, 0.000605943
208.373, 0.000605943
208.374, 0.000605943
208.375, 0.000605943
208.376, 0.000605943
208.377, 0.000605943
208.378, 0.000605943
208.379, 0.000605943
208.38, 0.000605943
208.381, 0.000605943
208.382, 0.000605943
208.383, 0.000605943
208.384, 0.000605943
208.385, 0.000605943
208.386, 0.000630662
208.387, 0.000630662
208.388, 0.000630662
208.389, 0.000630662
208.39, 0.000630662
208.391, 0.000630662
208.392, 0.000630662
208.393, 0.000630662
208.394, 0.000630662
208.395, 0.000630662
208.396, 0.000630662
208.397, 0.000630662
208.398, 0.000630662
208.399, 0.000630662
208.4, 0.000630662
208.401, 0.000630662
208.402, 0.000630662
208.403, 0.000630662
208.404, 0.000630662
208.405, 0.000630662
208.406, 0.000630662
208.407, 0.000630662
208.408, 0.000630662
208.409, 0.000630662
208.41, 0.000630662
208.411, 0.000630662
208.412, 0.000630662
208.413, 0.000630662
208.414, 0.000630662
208.415, 0.000630662
208.416, 0.000630662
208.417, 0.000630662
208.418, 0.000630662
208.419, 0.000630662
208.42, 0.000655154
208.421, 0.000655154
208.422, 0.000655154
208.423, 0.000655154
208.424, 0.000655154
208.425, 0.000655154
208.426, 0.000655154
208.427, 0.000655154
208.428, 0.000655154
208.429, 0.000655154
208.43, 0.000655154
208.431, 0.000655154
208.432, 0.000655154
208.433, 0.000655154
208.434, 0.000655154
208.435, 0.000655154
208.436, 0.000655154
208.437, 0.000655154
208.438, 0.000655154
208.439, 0.000655154
208.44, 0.000655154
208.441, 0.000655154
208.442, 0.000655154
208.443, 0.000655154
208.444, 0.000655154
208.445, 0.000655154
208.446, 0.000655154
208.447, 0.000655154
208.448, 0.000655154
208.449, 0.000655154
208.45, 0.000655154
208.451, 0.000655154
208.452, 0.000655154
208.453, 0.000655154
208.454, 0.000678904
208.455, 0.000678904
208.456, 0.000678904
208.457, 0.000678904
208.458, 0.000678904
208.459, 0.000678904
208.46, 0.000678904
208.461, 0.000678904
208.462, 0.000678904
208.463, 0.000678904
208.464, 0.000678904
208.465, 0.000678904
208.466, 0.000678904
208.467, 0.000678904
208.468, 0.000678904
208.469, 0.000678904
208.47, 0.000678904
208.471, 0.000678904
208.472, 0.000678904
208.473, 0.000678904
208.474, 0.000678904
208.475, 0.000678904
208.476, 0.000678904
208.477, 0.000678904
208.478, 0.000678904
208.479, 0.000678904
208.48, 0.000678904
208.481, 0.000678904
208.482, 0.000678904
208.483, 0.000678904
208.484, 0.000678904
208.485, 0.000678904
208.486, 0.000678904
208.487, 0.000678904
208.488, 0.000703187
208.489, 0.000703187
208.49, 0.000703187
208.491, 0.000703187
208.492, 0.000703187
208.493, 0.000703187
208.494, 0.000703187
208.495, 0.000703187
208.496, 0.000703187
208.497, 0.000703187
208.498, 0.000703187
208.499, 0.000703187
208.5, 0.000703187
208.501, 0.000703187
208.502, 0.000703187
208.503, 0.000703187
208.504, 0.000703187
208.505, 0.000703187
208.506, 0.000703187
208.507, 0.000703187
208.508, 0.000703187
208.509, 0.000703187
208.51, 0.000703187
208.511, 0.000703187
208.512, 0.000703187
208.513, 0.000703187
208.514, 0.000703187
208.515, 0.000703187
208.516, 0.000703187
208.517, 0.000703187
208.518, 0.000703187
208.519, 0.000703187
208.52, 0.000703187
208.521, 0.000703187
208.522, 0.0007285
208.523, 0.0007285
208.524, 0.0007285
208.525, 0.0007285
208.526, 0.0007285
208.527, 0.0007285
208.528, 0.0007285
208.529, 0.0007285
208.53, 0.0007285
208.531, 0.0007285
208.532, 0.0007285
208.533, 0.0007285
208.534, 0.0007285
208.535, 0.0007285
208.536, 0.0007285
208.537, 0.0007285
208.538, 0.0007285
208.539, 0.0007285
208.54, 0.0007285
208.541, 0.0007285
208.542, 0.0007285
208.543, 0.0007285
208.544, 0.0007285
208.545, 0.0007285
208.546, 0.0007285
208.547, 0.0007285
208.548, 0.0007285
208.549, 0.0007285
208.55, 0.0007285
208.551, 0.0007285
208.552, 0.0007285
208.553, 0.0007285
208.554, 0.0007285
208.555, 0.0007285
208.556, 0.000754205
208.557, 0.000754205
208.558, 0.000754205
208.559, 0.000754205
208.56, 0.000754205
208.561, 0.000754205
208.562, 0.000754205
208.563, 0.000754205
208.564, 0.000754205
208.565, 0.000754205
208.566, 0.000754205
208.567, 0.000754205
208.568, 0.000754205
208.569, 0.000754205
208.57, 0.000754205
208.571, 0.000754205
208.572, 0.000754205
208.573, 0.000754205
208.574, 0.000754205
208.575, 0.000754205
208.576, 0.000754205
208.577, 0.000754205
208.578, 0.000754205
208.579, 0.000754205
208.58, 0.000754205
208.581, 0.000754205
208.582, 0.000754205
208.583, 0.000754205
208.584, 0.000754205
208.585, 0.000754205
208.586, 0.000754205
208.587, 0.000754205
208.588, 0.000754205
208.589, 0.000754205
208.59, 0.000780302
208.591, 0.000780302
208.592, 0.000780302
208.593, 0.000780302
208.594, 0.000780302
208.595, 0.000780302
208.596, 0.000780302
208.597, 0.000780302
208.598, 0.000780302
208.599, 0.000780302
208.6, 0.000780302
208.601, 0.000780302
208.602, 0.000780302
208.603, 0.000780302
208.604, 0.000780302
208.605, 0.000780302
208.606, 0.000780302
208.607, 0.000780302
208.608, 0.000780302
208.609, 0.000780302
208.61, 0.000780302
208.611, 0.000780302
208.612, 0.000780302
208.613, 0.000780302
208.614, 0.000780302
208.615, 0.000780302
208.616, 0.000780302
208.617, 0.000780302
208.618, 0.000780302
208.619, 0.000780302
208.62, 0.000780302
208.621, 0.000780302
208.622, 0.000780302
208.623, 0.000780302
208.624, 0.000807
208.625, 0.000807
208.626, 0.000807
208.627, 0.000807
208.628, 0.000807
208.629, 0.000807
208.63, 0.000807
208.631, 0.000807
208.632, 0.000807
208.633, 0.000807
208.634, 0.000807
208.635, 0.000807
208.636, 0.000807
208.637, 0.000807
208.638, 0.000807
208.639, 0.000807
208.64, 0.000807
208.641, 0.000807
208.642, 0.000807
208.643, 0.000807
208.644, 0.000807
208.645, 0.000807
208.646, 0.000807
208.647, 0.000807
208.648, 0.000807
208.649, 0.000807
208.65, 0.000807
208.651, 0.000807
208.652, 0.000807
208.653, 0.000807
208.654, 0.000807
208.655, 0.000807
208.656, 0.000807
208.657, 0.000807
208.658, 0.000835456
208.659, 0.000835456
208.66, 0.000835456
208.661, 0.000835456
208.662, 0.000835456
208.663, 0.000835456
208.664, 0.000835456
208.665, 0.000835456
208.666, 0.000835456
208.667, 0.000835456
208.668, 0.000835456
208.669, 0.000835456
208.67, 0.000835456
208.671, 0.000835456
208.672, 0.000835456
208.673, 0.000835456
208.674, 0.000835456
208.675, 0.000835456
208.676, 0.000835456
208.677, 0.000835456
208.678, 0.000835456
208.679, 0.000835456
208.68, 0.000835456
208.681, 0.000835456
208.682, 0.000835456
208.683, 0.000835456
208.684, 0.000835456
208.685, 0.000835456
208.686, 0.000835456
208.687, 0.000835456
208.688, 0.000835456
208.689, 0.000835456
208.69, 0.000835456
208.691, 0.000835456
208.692, 0.00086412
208.693, 0.00086412
208.694, 0.00086412
208.695, 0.00086412
208.696, 0.00086412
208.697, 0.00086412
208.698, 0.00086412
208.699, 0.00086412
208.7, 0.00086412
208.701, 0.00086412
208.702, 0.00086412
208.703, 0.00086412
208.704, 0.00086412
208.705, 0.00086412
208.706, 0.00086412
208.707, 0.00086412
208.708, 0.00086412
208.709, 0.00086412
208.71, 0.00086412
208.711, 0.00086412
